Country Name,Country Code,Indicator Name,Indicator Code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Myanmar,MMR,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,3,3.5
Myanmar,MMR,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,2.5,2.5
Myanmar,MMR,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,4,4
Myanmar,MMR,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,3.666666667,3.66667
Myanmar,MMR,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,3,3
Myanmar,MMR,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,2.5,2.5
Myanmar,MMR,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,2.5,2.5
Myanmar,MMR,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,3.5,3.5
Myanmar,MMR,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,3,3
Myanmar,MMR,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,3.5,3.5
Myanmar,MMR,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,2.6,2.8
Myanmar,MMR,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,2.5,2.5
Myanmar,MMR,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,2.5,2.5
Myanmar,MMR,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,2.7,2.9
Myanmar,MMR,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,3,3.5
Myanmar,MMR,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,2.5,3
Myanmar,MMR,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,2,2.5
Myanmar,MMR,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,2.833333333,2.83333
Myanmar,MMR,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,3.5,3.5
Myanmar,MMR,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,2.5,3
Myanmar,MMR,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,,,,,,,,,2.95,3.05
Nepal,NPL,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,3.5,4,4,4,4,4.5,4.5,4.5,4.5
Nepal,NPL,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3,3,3,3,3,3,3,3,3.5,3.5
Nepal,NPL,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3.5,3.5,3.5,3.5,3,3,3,3,3,3.5
Nepal,NPL,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.833333333,3.833333333,3.833333333,3.7,3.333333333,3.5,3.166666667,3,3,3.16667
Nepal,NPL,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Nepal,NPL,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3.5,3.5,3.5,3.5,4,4,4,4,4,4
Nepal,NPL,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,3,3,3,3,3,3.5,3.5
Nepal,NPL,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5,3.5,3.5,3.5,3.5,4,3.5,3,3,3
Nepal,NPL,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3,3.5,3.5,3.5,4,4,4,4,4,4
Nepal,NPL,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4.5,4.5,4.5,4,3.5,3.5,3,3,3,3
Nepal,NPL,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.2,3.3,3.4,3.4,3.7,3.7,3.9,3.9,3.9,3.8
Nepal,NPL,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5
Nepal,NPL,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.5,3,3,2.5,2.5,2.5,2.5,3,3,3
Nepal,NPL,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3,3.2,3.2,3,3,2.8,2.9,3,3.1,3.1
Nepal,NPL,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,3.5,3.5,3,3,2.5,2.5,2.5,3,3
Nepal,NPL,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3,3,3,3,3,3,3,3,3,3
Nepal,NPL,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3,3,3,3,3,3,3.5,3.5,3.5,3
Nepal,NPL,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.333333333,3.333333333,3.333333333,3.2,3.166666667,3.166666667,3.166666667,3.166666667,3.5,3.5
Nepal,NPL,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,4,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Nepal,NPL,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,3,3,3,3,2.5,3,3,3,3
Nepal,NPL,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.341666667,3.416666667,3.441666667,3.3,3.3,3.291666667,3.283333333,3.266666667,3.375,3.39167
Nicaragua,NIC,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4,3.5
Nicaragua,NIC,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Nicaragua,NIC,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Nicaragua,NIC,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4,4.166666667,4.166666667,4.2,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.16667
Nicaragua,NIC,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,4,4,4,4,4,4,4,4,4,4
Nicaragua,NIC,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,4,4,4,4,3.5,4,4,4,4,4
Nicaragua,NIC,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3.5,3.5,3.5,3,3,3,3,3,3
Nicaragua,NIC,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4,4,4,4,4,4,4,4,4,4
Nicaragua,NIC,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,4,3.5,3.5,3.5,3.5,3.5,4,4,4,4
Nicaragua,NIC,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.5,4,4,4,4,4,4,4,4,4
Nicaragua,NIC,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.7,3.6,3.6,3.6,3.5,3.6,3.7,3.8,3.9,3.7
Nicaragua,NIC,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Nicaragua,NIC,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3,3,3,3,3,2.5,3,3,3,3
Nicaragua,NIC,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.5,3.4,3.4,3.4,3.4,3.2,3.2,3.2,3.3,3.3
Nicaragua,NIC,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,4,4,4,4,4,3.5,3.5,3.5,3.5
Nicaragua,NIC,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3.5,3,3,3,3,3,3,3,3,3
Nicaragua,NIC,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,3.5
Nicaragua,NIC,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.666666667,3.833333333,3.833333333,3.8,3.666666667,3.666666667,3.666666667,3.666666667,3.666666667,3.66667
Nicaragua,NIC,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Nicaragua,NIC,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.5,3,3,3,3,2.5,2.5,2.5,3,3
Nicaragua,NIC,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.716666667,3.75,3.75,3.8,3.683333333,3.658333333,3.683333333,3.708333333,3.758333333,3.70834
Niger,NER,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5
Niger,NER,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5,3,3,3,3,3,3,3,3,3
Niger,NER,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3.5,3.5,3.5,3.5,4,4,4,4,4,4
Niger,NER,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.333333333,3.666666667,3.666666667,3.7,3.833333333,3.833333333,3.833333333,4,4,3.833333333
Niger,NER,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Niger,NER,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,4
Niger,NER,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,3,3,3,3,3,3,3
Niger,NER,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3,3.5,3.5,3.5,3.5,3.5,3.5,4,4,3.5
Niger,NER,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Niger,NER,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.5,4,4,4,4,4,4,4,4,4
Niger,NER,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3,3,3,3,3.1,3.2,3.4,3.4,3.3,3.3
Niger,NER,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3,3,3,3,3,3.5,4,4,3.5,3.5
Niger,NER,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3,3,3,3,3,3,3,3,3,3
Niger,NER,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2,3.2,3.2,3.2,3.1,3.2,3.2,3.2,3.2,3.2
Niger,NER,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Niger,NER,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3,3,3,3,3,3,3,3,3,3
Niger,NER,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3,3,3,3,3,3,3,3,3,3
Niger,NER,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.5,3.333333333,3.333333333,3.3,3.333333333,3.333333333,3.166666667,3.333333333,3.333333333,3.333333333
Niger,NER,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,4,4,4,4,4,3.5,4,4,4
Niger,NER,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3,3,3,2.5,3,3,3,3,3
Niger,NER,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.258333333,3.3,3.3,3.3,3.341666667,3.391666667,3.4,3.483333333,3.458333333,3.416666667
Nigeria,NGA,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3,3,3,3,3,3,3,3.5,3.5,3.5
Nigeria,NGA,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5
Nigeria,NGA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3.5,4,4.5,4.5,4.5,4.5,4,4,4.5,4.5
Nigeria,NGA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.833333333,4,4.333333333,4.3,4.333333333,4.166666667,4,4.333333333,4.5,4.333333333
Nigeria,NGA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3,3,3,3,3,3,3,3,3,3
Nigeria,NGA,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Nigeria,NGA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Nigeria,NGA,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4,4,4.5,4.5,4.5,4,4,4.5,4.5,4
Nigeria,NGA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3,3,3,3,3,3,3,3,3,3
Nigeria,NGA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4,4,4,4,4,4,4,4.5,4.5,4.5
Nigeria,NGA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.1,3.1,3.2,3.2,3.2,3.2,3.3,3.4,3.5,3.5
Nigeria,NGA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3,3,3,3,3,3,3.5,3.5,3.5,3.5
Nigeria,NGA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Nigeria,NGA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.8,2.8,2.9,2.9,2.9,2.9,2.9,2.9,2.8,2.8
Nigeria,NGA,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3,3,3,3,3,3,3,3,3,3
Nigeria,NGA,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2.5,2.5,3,3,3,3,3,3,2.5,2.5
Nigeria,NGA,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3,3,3.5,3.5,3.5,3.5,3.5,3.5,4,4
Nigeria,NGA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,2.833333333,3,3.166666667,3.3,3.5,3.5,3.5,3.5,3.5,3.5
Nigeria,NGA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,2.5,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Nigeria,NGA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3,3,3,3,3,3,3,3,3
Nigeria,NGA,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.141666667,3.225,3.4,3.4,3.483333333,3.441666667,3.425,3.533333333,3.575,3.533333333
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.236842105,3.289473684,3.342105263,3.342105263,3.394736842,3.447368421,3.605263158,3.684210526,3.684210526,3.710526316
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.157894737,3.105263158,3.157894737,3.131578947,3.131578947,3.078947368,3.105263158,3.131578947,3.105263158,3.105263158
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,2.973684211,2.921052632,3.052631579,3.131578947,3.184210526,3.210526316,3.263157895,3.315789474,3.315789474,3.342105263
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.219298246,3.192982456,3.298245614,3.310526316,3.403508772,3.403508772,3.403508772,3.403508772,3.342105263,3.307017368
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.447368421,3.447368421,3.447368421,3.5,3.5,3.447368421,3.5,3.5,3.473684211,3.473684211
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3.236842105,3.289473684,3.289473684,3.236842105,3.315789474,3.394736842,3.394736842,3.315789474,3.315789474,3.263157895
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3.052631579,3.078947368,2.973684211,3,2.973684211,3,2.973684211,2.973684211,2.947368421
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.236842105,3.263157895,3.342105263,3.368421053,3.421052632,3.394736842,3.421052632,3.342105263,3.236842105,3.105263158
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.315789474,3.289473684,3.315789474,3.315789474,3.315789474,3.368421053,3.342105263,3.342105263,3.368421053,3.368421053
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.447368421,3.394736842,3.5,3.473684211,3.605263158,3.605263158,3.526315789,3.552631579,3.473684211,3.473684211
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.173684211,3.178947368,3.194736842,3.189473684,3.215789474,3.268421053,3.3,3.289473684,3.278947368,3.284210526
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.078947368,3.026315789,3.026315789,3.026315789,3.026315789,3.105263158,3.184210526,3.157894737,3.105263158,3.157894737
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.921052632,2.947368421,2.921052632,2.894736842,2.894736842,2.894736842,2.921052632,2.868421053,2.868421053,2.868421053
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.010526316,3.015789474,3.031578947,3.036842105,3.047368421,3.057894737,3.089473684,3.047368421,3.005263158,3.026315789
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,2.921052632,2.947368421,3.026315789,3,3.078947368,3.157894737,3.157894737,3.105263158,2.973684211,3.052631579
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2.894736842,2.894736842,2.947368421,2.947368421,3,3.026315789,3,2.973684211,2.947368421,2.947368421
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3,3,3,3.026315789,3.026315789,3.026315789,2.973684211,2.947368421,2.921052632,2.921052632
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.236842105,3.263157895,3.298245614,3.252631579,3.280701754,3.254385965,3.280701754,3.280701754,3.289473684,3.289473509
Non-resource rich Sub-Saharan Africa countries,NRS,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3.552631579,3.631578947,3.657894737,3.657894737,3.710526316,3.710526316,3.736842105,3.736842105,3.789473684,3.815789474
Non-resource rich Sub-Saharan Africa countries,NRS,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.868421053,2.842105263,2.815789474,2.842105263,2.763157895,2.763157895,2.868421053,2.789473684,2.763157895,2.789473684
Non-resource rich Sub-Saharan Africa countries,NRS,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.160087719,3.162719298,3.205701754,3.210526316,3.236842105,3.246052632,3.268421053,3.255263158,3.228947368,3.22675614
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.357142857,3.428571429,3.428571429,3.428571429,3.571428571,3.571428571,3.714285714,3.785714286,3.785714286,3.785714286
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.142857143,3.142857143,3.142857143,3.142857143,3.214285714,3.142857143,3.214285714,3.285714286,3.285714286,3.285714286
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3.214285714,3.214285714,3.285714286,3.357142857,3.428571429,3.5,3.571428571,3.571428571,3.642857143,3.642857143
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.5,3.523809524,3.595238095,3.571428571,3.642857143,3.642857143,3.571428571,3.547619048,3.5,3.45238
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.428571429,3.428571429,3.428571429,3.5,3.428571429,3.428571429,3.571428571,3.642857143,3.5,3.5
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3.5,3.571428571,3.642857143,3.571428571,3.642857143,3.642857143,3.642857143,3.714285714,3.642857143,3.571428571
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3.142857143,3.142857143,3.142857143,3.071428571,3.071428571,3,3,3,3,3.071428571
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.642857143,3.714285714,3.785714286,3.785714286,3.785714286,3.714285714,3.642857143,3.5,3.357142857,3.214285714
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.357142857,3.357142857,3.428571429,3.428571429,3.428571429,3.5,3.5,3.5,3.5,3.5
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.642857143,3.642857143,3.714285714,3.642857143,3.714285714,3.714285714,3.5,3.571428571,3.5,3.5
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.3,3.357142857,3.385714286,3.357142857,3.414285714,3.428571429,3.485714286,3.514285714,3.471428571,3.471428571
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.142857143,3.285714286,3.285714286,3.214285714,3.285714286,3.285714286,3.428571429,3.357142857,3.214285714,3.285714286
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.928571429,3,3,3,3,3.071428571,3.071428571,3,3,3
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.057142857,3.1,3.114285714,3.128571429,3.114285714,3.157142857,3.171428571,3.128571429,3.042857143,3.085714286
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.071428571,3.285714286,3.285714286,3.285714286,3.285714286,3.357142857,3.357142857,3.214285714,3.071428571,3.357142857
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2.928571429,2.928571429,3,3,3.071428571,3.142857143,3,3,2.928571429,2.857142857
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.142857143,3.142857143,3.142857143,3.142857143,3.142857143,3.142857143,3.142857143,3.214285714,3.214285714,3.214285714
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.261904762,3.285714286,3.285714286,3.257142857,3.333333333,3.261904762,3.261904762,3.285714286,3.333333333,3.380952381
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3.5,3.571428571,3.571428571,3.571428571,3.714285714,3.642857143,3.571428571,3.571428571,3.714285714,3.785714286
"Non-resource rich Sub-Saharan Africa countries, of which landlocked",NLS,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.928571429,2.857142857,2.857142857,2.857142857,2.785714286,2.785714286,2.857142857,2.785714286,2.714285714,2.714285714
